A,Y_GE16,F,MEI_E,EUR,MK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2195 	2298 	2342 	2493 	2604 	2748 	2907 	3019 	3345 	: 	: 	: 	: 
A,Y_GE16,F,MEI_E,EUR,MT	: 	: 	: 	: 	: 	: 	: 	: 	: 	9754 	10188 	10225 	11220 	11999 	11891 	12157 	12690 	13377 	14222 	15082 	15460 	16278 	16581 	17068 	18902 	19678 	21169 	22531 	: 
A,Y_GE16,F,MEI_E,EUR,NL	13116 	13879 	13944 	13931 	14468 	14931 	15719 	: 	: 	19100 b	19473 	20683 	22150 	22791 	22630 	22562 	22742 	23052 	23206 	23732 	24979 b	25775 	26116 	26731 	28556 	29713 	30860 	31776 	34778 
A,Y_GE16,F,MEI_E,EUR,NO	: 	: 	: 	: 	: 	: 	: 	30003 	28520 	28921 	32592 	30241 	33722 	35572 	34585 	38603 	42360 	45179 	46454 	43617 	42130 	41233 	41868 	42297 	42721 	38414 b	43334 	44562 b	: 
A,Y_GE16,F,MEI_E,EUR,PL	: 	: 	: 	: 	: 	: 	: 	: 	: 	3101 	3766 	4199 	4933 	5950 	5123 	5813 	5874 	5987 	6164 	6359 	6619 	6732 	7225 	7874 	8685 	8982 	9823 	11028 	: 
A,Y_GE16,F,MEI_E,EUR,PT	5277 	5649 	5964 	6206 	6533 	6961 	7675 	: 	8798 b	9386 	9541 	9921 	10212 	10330 	10538 	10410 	10261 	9984 	9808 	9910 	10487 	10784 	10982 	11693 	12556 	12968 	13158 	14340 	: 
A,Y_GE16,F,MEI_E,EUR,RO	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1966 	2348 	2561 	2416 	2440 	2399 	2371 	2481 	2714 	2757 	3062 	3810 	4388 	4860 	5454 	6163 	7079 	: 
A,Y_GE16,F,MEI_E,EUR,RS	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2925 	2854 	2860 	2894 	2921 	3050 	3668 	4229 	4679 	5042 	: 	: 
A,Y_GE16,F,MEI_E,EUR,SE	: 	: 	: 	: 	: 	: 	: 	: 	18293 	18896 	19194 	20203 	21412 b	21855 	19775 	22688 	25136 	26781 	27949 	27052 	27260 	27822 	27734 	26305 	26329 	27687 	28719 	29618 	29452 
A,Y_GE16,F,MEI_E,EUR,SI	: 	: 	: 	: 	: 	: 	: 	: 	: 	9413 	10000 	10622 	11570 	12595 	12535 	12760 	12868 	12501 	12608 	12921 	12869 	13320 	13887 	14967 	15580 	16389 	17505 	18984 	20747 
A,Y_GE16,F,MEI_E,EUR,SK	: 	: 	: 	: 	: 	: 	: 	: 	: 	3078 	3798 	4313 	5115 	6233 	6732 	6948 	7534 	7268 	7492 	7372 	7435 	7555 	7934 	8560 	9072 	8866 	9230 	9489 	: 
A,Y_GE16,F,MEI_E,EUR,TR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	3475 	3898 	4230 	4431 	4009 	4834 	4605 	4919 	4941 	4865 	5399 	5624 	5071 	4298 	4501 	3956 	4188 	4366 	: 
A,Y_GE16,F,MEI_E,EUR,UK	12000 	12093 	12475 	15734 	16081 	17970 	20506 	: 	: 	22157 b	22581 	24637 	22508 	19271 	20218 	20316 	22406 b	21724 	24309 	25203 	24555 	25108 b	25404 	: 	: 	: 	: 	: 	: 
A,Y_GE16,F,MEI_E,EUR,XK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2644 	: 	: 	: 	: 	: 	: 
A,Y_GE16,F,MEI_E,NAC,AL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	301371 	317559 	336907 	366430 	375457 	: 	: 	: 
A,Y_GE16,F,MEI_E,NAC,AT	15332 	15568 	15317 	15237 	15680 	16320 	16409 	17430 b	18584 	19894 	19740 	20249 	21603 b	22605 	23455 	23831 	24315 	24396 	26120 	25812 	25996 	27650 	27766 	28721 	29647 	30187 	30857 	34664 	: 
A,Y_GE16,F,MEI_E,NAC,BE	14626 	14834 	15007 	15424 	16526 	16945 	17432 	16797 b	16650 	17754 	18248 	18748 	19516 	20684 	21102 	21383 	21504 	22801 	23018 	23085 	23511 	23787 	24692 	25838 b	27103 	27188 	29058 	30894 	32891 
A,Y_GE16,F,MEI_E,NAC,BG	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	3076 	3321 	5137 	6284 	6808 	6700 	6392 	6942 	7665 	7753 	7522 b	8859 	8861 	10473 	11407 	12971 	12961 	15669 	19024 
A,Y_GE16,F,MEI_E,NAC,CH	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	50658 	51647 	52999 	52318 	52818 	54224 	55480 	53744 b	54208 	53336 	53686 	54443 	54038 	55491 	55828 	56704 	57121 	: 
A,Y_GE16,F,MEI_E,NAC,CY	: 	: 	: 	: 	: 	: 	: 	: 	: 	8730 	9481 	10593 	10698 b	18660 	18787 	19418 	20086 	19376 	18658 	16964 	16887 	17204 	17543 	19111 	19250 	19542 	20496 	22228 	: 
A,Y_GE16,F,MEI_E,NAC,CZ	: 	: 	: 	: 	: 	: 	: 	: 	: 	152907 	160124 	172381 	185678 	202780 	207400 	209347 	211054 	213550 	217336 	224385 	233396 	243488 	257099 	274891 	296096 	312105 	337271 	362276 	389401 
A,Y_GE16,F,MEI_E,NAC,DE	14758 	15280 	15781 	15934 	16460 	17022 	17434 	: 	: 	18047 b	17102 	19875 	20771 	20886 	21239 	21303 	21533 	21856 	22016 	22988 	23545 	24329 	25344 	25537 	29498 b	28758 	28247 	29818 	31356 
A,Y_GE16,F,MEI_E,NAC,DK	: 	: 	: 	: 	: 	: 	: 	165949 	167385 	170851 	176662 	185293 	190978 	192361 	198961 	217773 b	218974 	217825 	229401 	231721 	234327 	241151 	244917 	252832 	250983 b	259167 	274240 	279594 	292852 
A,Y_GE16,F,MEI_E,NAC,EE	: 	: 	: 	: 	: 	: 	: 	: 	3132 	3481 	4182 	5106 	6056 	6981 	6540 	6347 	6789 	7481 	8408 b	9179 	9662 	10289 	11341 	12300 	13277 	13669 	16208 	16375 	17607 
A,Y_GE16,F,MEI_E,NAC,EL	5150 	5713 	6265 	7007 	7300 	7680 	8040 	9501 b	9948 	10929 	11523 	11998 	12537 	13334 	13828 	12400 	10527 	9220 	8787 	8650 	8643 	8782 	9006 	9361 	9989 	9908 	10777 	11401 	: 
A,Y_GE16,F,MEI_E,NAC,ES	7113 	7481 	7808 	8259 	8917 	9664 	10566 	: 	11522 b	11933 	12573 	13163 	16193 b	16978 	17065 	16305 	16181 	15795 	15498 	15500 	15928 	16457 	16807 	17330 	18135 	18168 	19081 	20717 	21830 
A,Y_GE16,F,MEI_E,NAC,FI	: 	13085 	13348 	13833 	14416 	15064 	15675 	: 	18390 b	19248 	19884 	20409 	21663 	22779 	23165 	23768 	24817 	25575 	25744 	25942 	26175 	26506 	27161 	27771 	28401 	28164 	28956 	30149 	31433 
A,Y_GE16,F,MEI_E,NAC,FR	14372 	14743 	15003 	15321 	15760 	15943 	16443 	: 	17542 b	18187 	18198 	18346 	22446 b	23257 	23548 	23854 	24589 	24871 	24745 	25224 	25642 	25661 	25973 	26594 	25192 b	25703 	25944 b	27190 	: 
A,Y_GE16,F,MEI_E,NAC,HR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	47920 	44824 	44375 	43643 	43847 	46023 	47929 	50931 	53991 	58846 	62493 	65187 	70474 	10525 b	: 
A,Y_GE16,F,MEI_E,NAC,HU	: 	: 	: 	: 	: 	: 	: 	: 	: 	997156 	1149385 	1165834 	1220001 	1318827 	1310206 	1395215 	1453853 	1451908 	1532376 	1596068 	1662334 	1727897 	1889486 	2056435 	2333602 	2548325 	2737016 	3202142 	: 
A,Y_GE16,F,MEI_E,NAC,IE	10105 	10450 	11231 	12143 	13097 	13751 	15602 	19303 b	20604 	21641 	23052 	25736 	26770 	25745 	24328 	23038 	23013 	23456 	23385 	24566 	25672 	26662 	28791 	29132 b	30972 b	32514 	33591 	35617 	: 
A,Y_GE16,F,MEI_E,NAC,IS	: 	: 	: 	: 	: 	: 	: 	: 	2121788 	2289500 	2537963 	2999589 	3304088 	3832552 	3599299 	3366950 	3510346 	3786548 	4042172 	4405394 	4775198 	5093646 	5370919 	5258927 	5448506 	: 	: 	: 	: 
A,Y_GE16,F,MEI_E,NAC,IT	8735 	9096 	9264 	9946 	10475 	10921 	11292 	: 	15722 b	16285 	16470 	16990 	17370 	17739 	18109 	17980 	18198 	17807 	17754 	17791 	18188 	18637 	19189 	19400 	20356 	20303 	21081 	22553 	23399 
A,Y_GE16,F,MEI_E,NAC,LT	: 	: 	: 	: 	: 	: 	: 	: 	: 	8718 	10290 	13218 	16305 	19391 	16905 	15319 	17259 	19208 	20306 	6361 	6839 	7269 	8026 	8979 	9919 	11232 	11943 	13131 	: 
A,Y_GE16,F,MEI_E,NAC,LU	22011 	22462 	22592 	23487 	24450 	25484 	26365 	29696 b	30646 	32039 	33325 	34259 	35072 	36394 	36533 	36797 	37450 	38757 	38871 	39469 	37882 b	40663 	40506 	42776 	43614 b	48295 b	49750 b	54182 	57395 
A,Y_GE16,F,MEI_E,NAC,LV	: 	: 	: 	: 	: 	: 	: 	: 	: 	2488 	3089 	3896 	5548 	6283 	5413 	5011 	5292 	5529 	6113 	6671 	7230 	7548 	8256 	9265 	9976 	10514 	11279 	12319 	14065 
A,Y_GE16,F,MEI_E,NAC,ME	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	3729 	3706 	3794 	3873 	4208 	4351 	4362 	4535 	4413 	4899 	: 	: 
A,Y_GE16,F,MEI_E,NAC,MK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	134961 	141410 	144241 	153629 	160448 	169243 	178967 	185687 	205731 	: 	: 	: 	: 
A,Y_GE16,F,MEI_E,NAC,MT	: 	: 	: 	: 	: 	: 	: 	: 	: 	4175 	4380 	10225 	11220 	11999 	11891 	12157 	12690 	13377 	14222 	15082 	15460 	16278 	16581 	17068 	18902 	19678 	21169 	22531 	: 
A,Y_GE16,F,MEI_E,NAC,NL	12845 	13219 	13539 	13976 	14572 	14931 	15719 	: 	: 	19100 b	19473 	20683 	22150 	22791 	22630 	22562 	22742 	23052 	23206 	23732 	24979 b	25775 	26116 	26731 	28556 	29713 	30860 	31776 	34778 
A,Y_GE16,F,MEI_E,NAC,NO	: 	: 	: 	: 	: 	: 	: 	225278 	228252 	242061 	261034 	243354 	270336 	292530 	301849 	308990 	330125 	337715 	362656 	364394 	377047 	383084 	390506 	405942 	420853 	411901 b	440417 	450195 b	: 
A,Y_GE16,F,MEI_E,NAC,PL	: 	: 	: 	: 	: 	: 	: 	: 	: 	14040 	15152 	16357 	18665 	20896 	22171 	23221 	24205 	25056 	25872 	26609 	27693 	29373 	30756 	33554 	37323 	39908 	44844 	51680 	: 
A,Y_GE16,F,MEI_E,NAC,PT	5182 	5525 	5824 	6147 	6573 	6961 	7675 	: 	8798 b	9386 	9541 	9921 	10212 	10330 	10538 	10410 	10261 	9984 	9808 	9910 	10487 	10784 	10982 	11693 	12556 	12968 	13158 	14340 	: 
A,Y_GE16,F,MEI_E,NAC,RO	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	6931 	7832 	9432 	10242 	10276 	10169 	10574 	10962 	12062 	12254 	13748 	17406 	20420 	23063 	26386 	30331 	34906 	: 
A,Y_GE16,F,MEI_E,NAC,RS	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	330896 	322917 	335518 	349409 	359575 	370115 	433874 	498419 	550177 	592757 	: 	: 
A,Y_GE16,F,MEI_E,NAC,SE	: 	: 	: 	: 	: 	: 	: 	: 	166909 	172408 	178166 	186966 	198066 b	210143 	209997 	216384 	226973 	233106 	241804 	246132 	254977 	263442 	267220 	269844 	278801 	290293 	291394 	314826 	338072 
A,Y_GE16,F,MEI_E,NAC,SI	: 	: 	: 	: 	: 	: 	: 	: 	: 	2250481 	2395672 	10622 	11570 	12595 	12535 	12760 	12868 	12501 	12608 	12921 	12869 	13320 	13887 	14967 	15580 	16389 	17505 	18984 	20747 
A,Y_GE16,F,MEI_E,NAC,SK	: 	: 	: 	: 	: 	: 	: 	: 	: 	123192 	146595 	160609 	172748 	6233 	6732 	6948 	7534 	7268 	7492 	7372 	7435 	7555 	7934 	8560 	9072 	8866 	9230 	9489 	: 
A,Y_GE16,F,MEI_E,NAC,TR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	5829 	7051 	7557 	8447 	8672 	9652 	10765 	11380 	12519 	14139 	16335 	18803 	20896 	24531 	28616 	31868 	44027 	75999 	: 
A,Y_GE16,F,MEI_E,NAC,UK	9311 	10022 	10152 	10893 	10878 	11837 	12498 	: 	: 	15151 b	15394 	16860 	17923 	17169 	17344 	17632 	18168 b	18449 	19596 	20317 	20123 	22012 b	22475 	: 	: 	: 	: 	: 	: 
A,Y_GE16,F,MEI_E,NAC,XK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2644 	: 	: 	: 	: 	: 	: 
A,Y_GE16,F,MEI_E,PPS,AL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	4475 	4745 	5032 	5177 	5021 	: 	: 	: 
A,Y_GE16,F,MEI_E,PPS,AT	14160 	14103 	14417 	14351 	14738 	16111 	16937 	16853 b	17990 	19263 	19261 	19864 	21067 b	21504 	21738 	22679 	22971 	23104 	24377 	24393 	25312 	26096 	25592 	26442 	26051 	26909 	27838 	31629 	: 
A,Y_GE16,F,MEI_E,PPS,BE	14166 	14204 	15004 	15497 	16658 	16564 	17415 	16551 b	15629 	16635 	17151 	17408 	18169 	18733 	18790 	19407 	19506 	20763 	20777 	21238 	22498 	21873 	22260 	23204 b	23537 	23866 	25684 	26779 	28478 
A,Y_GE16,F,MEI_E,PPS,BG	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	3638 	3784 	5763 	6535 	6791 	6853 	6512 	7163 	7994 	8188 	8230 b	9503 	9108 	10612 	10935 	12056 	11916 	13700 	16288 
A,Y_GE16,F,MEI_E,PPS,CH	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	23926 	25145 	25979 	25172 	25851 	26952 	29036 	29450 b	29978 	31253 	30510 	30817 	30921 	30315 	30752 	31403 	32557 	: 
A,Y_GE16,F,MEI_E,PPS,CY	: 	: 	: 	: 	: 	: 	: 	: 	: 	16850 	18500 	20969 	20902 b	21279 	20930 	21900 	22632 	20953 	20423 	18834 	19480 	20028 	20024 	21910 	21096 	21473 	22635 	24158 	: 
A,Y_GE16,F,MEI_E,PPS,CZ	: 	: 	: 	: 	: 	: 	: 	: 	: 	8656 	9249 	9917 	10718 	11259 	10737 	11100 	11361 	11922 	12172 	12792 	13621 	13747 	14253 	15050 	15359 	15339 	16629 	17503 	18193 
A,Y_GE16,F,MEI_E,PPS,DE	13338 	13913 	14470 	14897 	15381 	16336 	17502 	: 	: 	17230 b	16561 	19370 	20429 	20176 	19857 	20578 	21107 	21740 	21439 	22651 	23408 	23675 	24527 	24645 	27480 b	26902 	26209 	27335 	28601 
A,Y_GE16,F,MEI_E,PPS,DK	: 	: 	: 	: 	: 	: 	: 	16689 	15963 	16456 	16891 	17953 	18673 	18468 	18685 	20819 b	20788 	21051 	22066 	22339 	23405 	23100 	23675 	24706 	23881 b	24812 	25770 	25296 	27408 
A,Y_GE16,F,MEI_E,PPS,EA	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	20977 	21395 	21954 b	21978 	: 	: 	: 
A,Y_GE16,F,MEI_E,PPS,EA18	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	21054 	21464 	22020 b	: 	: 	: 	: 
A,Y_GE16,F,MEI_E,PPS,EA19	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	20977 	21395 	21954 b	21978 	: 	: 	: 
A,Y_GE16,F,MEI_E,PPS,EA20	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	19003 	19528 	20451 	20503 	20860 	21276 	21835 	21880 	22338 	23765 	: 
A,Y_GE16,F,MEI_E,PPS,EE	: 	: 	: 	: 	: 	: 	: 	: 	5046 	5519 	6467 	7452 	8258 	9109 	8466 	8486 	8947 	9787 	10767 b	12138 	13264 	13611 	14418 	15282 	15561 	16037 	18653 	16770 	17979 
A,Y_GE16,F,MEI_E,PPS,EL	7747 	8133 	8571 	9212 	9271 	10110 	10263 	11848 b	11584 	12476 	13058 	13474 	13967 	14645 	14563 	13125 	11136 	9963 	9924 	10125 	10427 	10440 	10589 	11154 	11574 	11227 	12272 	12920 	: 
A,Y_GE16,F,MEI_E,PPS,ES	8892 	9227 	9753 	10164 	10567 	11671 	12733 	: 	13040 b	13120 	13800 	14344 	17441 b	17860 	17462 	16884 	16690 	16643 	16580 	16791 	17868 	17989 	18222 	18664 	18834 	18631 	19581 	21515 	23517 
A,Y_GE16,F,MEI_E,PPS,EU	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	19326 	19830 e	: 	: 	: 	: 	: 
A,Y_GE16,F,MEI_E,PPS,EU15	11985 e	12303 e	12705 e	13340 e	13760 e	14520 e	15399 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A,Y_GE16,F,MEI_E,PPS,EU27_2007	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	19397 	19897 e	: 	: 	: 	: 	: 
A,Y_GE16,F,MEI_E,PPS,EU27_2020	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	16552 	16803 	17067 	17072 	17653 	18522 	18633 	19023 e	19545 e	20073 b	20264 	20860 	22270 	: 
A,Y_GE16,F,MEI_E,PPS,EU28	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	19326 	19830 e	: 	: 	: 	: 	: 
A,Y_GE16,F,MEI_E,PPS,FI	: 	11095 	11604 	11775 	12161 	12585 	13501 	: 	14527 b	15550 	16088 	16631 	18119 	18874 	18676 	19529 	20309 	21076 	20908 	21211 	22132 	21910 	22185 	22728 	22607 	22214 	22847 	23915 	25257 
A,Y_GE16,F,MEI_E,PPS,FR	13043 	13295 	13455 	14404 	15008 	15155 	16136 	: 	15951 b	16542 	16820 	16904 	20776 b	21003 	20978 	21666 	22419 	22814 	22537 	23422 	24352 	23788 	23638 	24130 	22206 b	22727 	23155 b	24600 	: 
A,Y_GE16,F,MEI_E,PPS,HR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	8551 	8180 	8220 	8409 	8450 	9123 	9879 	10281 	10722 	11654 	11838 	12213 	13109 	14326 b	: 
A,Y_GE16,F,MEI_E,PPS,HU	: 	: 	: 	: 	: 	: 	: 	: 	: 	6392 	7315 	7276 	7277 	7564 	7392 	8042 	8426 	8210 	8647 	8986 	9298 	9266 	9692 	10314 	10740 	10940 	11183 	12083 	: 
A,Y_GE16,F,MEI_E,PPS,IE	11203 	11704 	11887 	13188 	13247 	13312 	14473 	15343 b	16332 	17360 	18596 	20670 	21152 	20179 	19969 	19419 	19349 	19766 	19207 	20054 	20950 	21207 	22488 	22567 b	22819 b	23231 	23357 	25032 	: 
A,Y_GE16,F,MEI_E,PPS,IS	: 	: 	: 	: 	: 	: 	: 	: 	17683 	19060 	21158 	23626 	25324 	25702 	20791 	19778 	20267 	21590 	22287 	24103 	25512 	25023 	26418 	26112 	25011 	: 	: 	: 	: 
A,Y_GE16,F,MEI_E,PPS,IT	10313 	10384 	10570 	11184 	11840 	12626 	12748 	: 	15173 b	15522 	15731 	16305 	16951 	17316 	17271 	17761 	17647 	17334 	17185 	17284 	18177 	18614 	19041 	19324 	20015 	20039 	20946 	22408 	23625 
A,Y_GE16,F,MEI_E,PPS,LT	: 	: 	: 	: 	: 	: 	: 	: 	: 	4719 	5434 	6677 	7870 	8515 	7312 	6980 	7750 	8622 	9262 	10132 	11344 	11636 	12457 	13622 	14460 	15963 	16637 	16655 	: 
A,Y_GE16,F,MEI_E,PPS,LU	22315 	22215 	22979 	23285 	23928 	26110 	27341 	29088 b	29684 	31100 	29863 	30770 	30564 	30976 	30058 	30083 	30366 	32623 	32019 	32772 	32107 b	33139 	32347 	34056 	33047 b	36528 b	36469 b	39556 	42687 
A,Y_GE16,F,MEI_E,PPS,LV	: 	: 	: 	: 	: 	: 	: 	: 	: 	4677 	5464 	6469 	8355 	8369 	7088 	7099 	7254 	7640 	8601 	9261 	10516 	10565 	11293 	12483 	12815 	13341 	14124 	14475 	16149 
A,Y_GE16,F,MEI_E,PPS,ME	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	6661 	6526 	6839 	7336 	7837 	7857 	7787 	7956 	7356 	8341 	: 	: 
A,Y_GE16,F,MEI_E,PPS,MK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	4719 	4822 	4930 	5359 	5760 	5973 	6085 	6241 	6714 	: 	: 	: 	: 
A,Y_GE16,F,MEI_E,PPS,MT	: 	: 	: 	: 	: 	: 	: 	: 	: 	13348 	13625 	13674 	14870 	15510 	15237 	15701 	16183 	16938 	17418 	18646 	19600 	20064 	20116 	20663 	21830 	21961 	24133 	25054 	: 
A,Y_GE16,F,MEI_E,PPS,NL	12421 	12947 	13501 	14446 	15220 	15408 	15751 	: 	: 	17998 b	18606 	19882 	21718 	21741 	20982 	20922 	20990 	21268 	20889 	21609 	23282 b	23186 	23410 	23859 	24479 	25659 	26577 	27286 	29460 
A,Y_GE16,F,MEI_E,PPS,NO	: 	: 	: 	: 	: 	: 	: 	19845 	20070 	21393 	23171 	21637 	24532 	25449 	24812 	25665 	27031 	28213 	29564 	29780 	29458 	28151 	27921 	28871 	29612 	28202 b	29943 	31223 b	: 
A,Y_GE16,F,MEI_E,PPS,PL	: 	: 	: 	: 	: 	: 	: 	: 	: 	5827 	6168 	6724 	7993 	8610 	8813 	9627 	10025 	10618 	11042 	11389 	12222 	12546 	12653 	13633 	14453 	15016 	16368 	18166 	: 
A,Y_GE16,F,MEI_E,PPS,PT	7594 	7763 	8103 	8546 	9075 	9548 	10622 	: 	10226 b	10745 	11217 	11679 	11919 	11734 	11813 	11910 	12075 	11990 	12069 	12120 	12903 	12870 	12692 	13534 	14338 	14506 	14654 	16277 	: 
A,Y_GE16,F,MEI_E,PPS,RO	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	3411 	3684 	4060 	4196 	4251 	4343 	4572 	4621 	5108 	5319 	5933 	7283 	8361 	8797 	9822 	11217 	11946 	: 
A,Y_GE16,F,MEI_E,PPS,RS	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	5771 	5414 	5669 	5947 	5914 	5821 	6795 	7479 	7965 	8461 	: 	: 
A,Y_GE16,F,MEI_E,PPS,SE	: 	: 	: 	: 	: 	: 	: 	: 	14811 	15565 	16123 	17055 	18525 b	19363 	18374 	18954 	19970 	21116 	21125 	21544 	22700 	22188 	22168 	21940 	21408 	22448 	22135 	24227 	25926 
A,Y_GE16,F,MEI_E,PPS,SI	: 	: 	: 	: 	: 	: 	: 	: 	: 	12387 	13044 	13855 	14669 	15215 	14257 	14824 	15149 	14990 	15168 	15824 	15919 	15972 	16537 	17698 	17915 	18690 	19883 	21319 	22811 
A,Y_GE16,F,MEI_E,PPS,SK	: 	: 	: 	: 	: 	: 	: 	: 	: 	4339 	5296 	6091 	7218 	8631 	9201 	9888 	10658 	10326 	10788 	10871 	11195 	10103 	10361 	11073 	10504 	9862 	10284 	10989 	: 
A,Y_GE16,F,MEI_E,PPS,TR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	5208 	5867 	6036 	6496 	6328 	6927 	7411 	7541 	7710 	8134 	9357 	9495 	9372 	9646 	9528 	8928 	10234 	10483 	: 
A,Y_GE16,F,MEI_E,PPS,UK	13321 	13720 	14225 	15127 	14926 	16105 	17327 	: 	: 	20190 b	20421 	21881 	22056 	19931 	18756 	18704 	19227 b	19484 	20008 	21313 	20094 	21574 b	21804 	: 	: 	: 	: 	: 	: 
A,Y_GE16,F,MEI_E,PPS,XK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	5077 	: 	: 	: 	: 	: 	: 
A,Y_GE16,M,MED_E,EUR,AL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1813 	2072 	2319 	2608 	2618 	: 	: 	: 
A,Y_GE16,M,MED_E,EUR,AT	15072 	15998 	15562 	15264 	15371 	16310 	16475 	16544 b	17729 	18773 	18865 	19261 	20424 b	21659 	22298 	22584 	23352 	23443 	24562 	24718 	24926 	26102 	26832 	27120 	27899 	28601 	28999 	32947 	: 
A,Y_GE16,M,MED_E,EUR,BE	13894 	14567 	14573 	14549 	14754 	15347 	16184 	16006 b	16373 	17288 	17722 	18200 	18573 	20004 	20191 	20600 	20953 	22320 	22346 	22488 	23003 	23413 	24400 	25274 b	26388 	26607 	27816 	29385 	31100 
A,Y_GE16,M,MED_E,EUR,BG	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1444 	1535 	2255 	2922 	3143 	3030 	2986 	3044 	3444 	3500 	3322 b	3750 	3755 	4448 	4852 	5336 	5723 	6881 	8310 
A,Y_GE16,M,MED_E,EUR,CH	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	30056 	28865 	31280 	32701 	36321 	41718 	43081 	40452 b	41785 	47050 	46480 	45126 	44146 	45883 	48321 	47914 	51529 	: 
A,Y_GE16,M,MED_E,EUR,CY	: 	: 	: 	: 	: 	: 	: 	: 	: 	13607 	15003 	16585 	16849 b	17070 	16741 	17436 	17440 	16316 	14859 	14218 	14527 	14988 	15742 	16748 	17275 	17363 	18550 	19463 	: 
A,Y_GE16,M,MED_E,EUR,CZ	: 	: 	: 	: 	: 	: 	: 	: 	: 	4422 	5022 	5645 	6330 	7632 	7331 	7738 	8127 	7993 	7921 	7686 	8227 	8592 	9443 	10373 	11110 	11048 	12698 	14261 	16001 
A,Y_GE16,M,MED_E,EUR,DE	14433 	15307 	15623 	15250 	15433 	16020 	16576 	: 	: 	17196 b	16277 	18576 	19187 	19363 	19595 	19809 	20311 	20300 	20637 	21445 	22044 	22817 	23516 	24227 	26840 b	25832 	25779 	27170 	28520 
A,Y_GE16,M,MED_E,EUR,DK	: 	: 	: 	: 	: 	: 	: 	21775 	21950 	22842 	23468 	24200 	24792 	25738 	26328 	27622 b	27796 	27964 	28350 	28933 	29104 	29410 	30651 	30991 	31437 b	32822 	33820 	35081 	35811 
